                                                                                                                                                                                                                                                                
                        1
               freq_units
CYC_PER_DAY              
                        1                         2                         3                         4                         5                         6                         7                         8                         9
                   E_norm                    M_star                    R_star                  Re(freq)                  Im(freq)                         l                      n_pg                 Re(omega)                 Im(omega)
  0.4498903733747387E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3164345248036500E+000   0.0000000000000000E+000                         1                       -75   0.1975333746819785E+000   0.0000000000000000E+000
  0.4674971572122445E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3207210471016458E+000   0.0000000000000000E+000                         1                       -74   0.2002092243406025E+000   0.0000000000000000E+000
  0.6017725033609198E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3251021365593870E+000   0.0000000000000000E+000                         1                       -73   0.2029441072864765E+000   0.0000000000000000E+000
  0.4881887766419953E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3293972717356602E+000   0.0000000000000000E+000                         1                       -72   0.2056253335104828E+000   0.0000000000000000E+000
  0.5951273712125878E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3341059773666688E+000   0.0000000000000000E+000                         1                       -71   0.2085647299440872E+000   0.0000000000000000E+000
  0.5237630629529774E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3392921374273273E+000   0.0000000000000000E+000                         1                       -70   0.2118021759814893E+000   0.0000000000000000E+000
  0.7859802144508023E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3436889578314098E+000   0.0000000000000000E+000                         1                       -69   0.2145468789269973E+000   0.0000000000000000E+000
  0.8158769051339136E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3481868576849488E+000   0.0000000000000000E+000                         1                       -68   0.2173546804385499E+000   0.0000000000000000E+000
  0.6217338352378953E-003   0.5965229612094151E+034   0.3084167527595849E+012   0.3525557630778549E+000   0.0000000000000000E+000                         1                       -67   0.2200819575157352E+000   0.0000000000000000E+000
