                                                                                                                                                                                                                                                                
                        1                         2                         3                         4                         5                         6                         7
                 Re(freq)                  Im(freq)                freq_units                         l                      n_pg                 Re(omega)                 Im(omega)
  0.5868842084554447E+001   0.0000000000000000E+000 CYC_PER_DAY                                       1                        -5   0.3101798217990401E+001   0.0000000000000000E+000
                        1                         2                         3                         4                         5
                        x                  Re(xi_h)                  Im(xi_h)                  Re(xi_r)                  Im(xi_r)
  0.5200599066618613E-001  -0.1851530884220243E+001   0.0000000000000000E+000  -0.2016219447363996E+000   0.0000000000000000E+000
  0.5205509237058529E-001  -0.1844456192816431E+001   0.0000000000000000E+000  -0.2047720500535715E+000   0.0000000000000000E+000
  0.5210443683560528E-001  -0.1836945914926992E+001   0.0000000000000000E+000  -0.2079184939578594E+000   0.0000000000000000E+000
  0.5215378130062528E-001  -0.1829070542073262E+001   0.0000000000000000E+000  -0.2110449845353438E+000   0.0000000000000000E+000
  0.5220312576564527E-001  -0.1820869679366891E+001   0.0000000000000000E+000  -0.2141509268013259E+000   0.0000000000000000E+000
  0.5225247023066527E-001  -0.1812378590125272E+001   0.0000000000000000E+000  -0.2172357987493375E+000   0.0000000000000000E+000
  0.5230181469568526E-001  -0.1803625885626598E+001   0.0000000000000000E+000  -0.2202991407331976E+000   0.0000000000000000E+000
  0.5235115916070526E-001  -0.1794631272123304E+001   0.0000000000000000E+000  -0.2233405406327408E+000   0.0000000000000000E+000
  0.5240050362572525E-001  -0.1785403358290577E+001   0.0000000000000000E+000  -0.2263596149408166E+000   0.0000000000000000E+000
  0.5244984809074524E-001  -0.1775937525301263E+001   0.0000000000000000E+000  -0.2293559859131775E+000   0.0000000000000000E+000
  0.5249953746920747E-001  -0.1766149800902443E+001   0.0000000000000000E+000  -0.2323499576616446E+000   0.0000000000000000E+000
  0.5254922684766970E-001  -0.1756099769278889E+001   0.0000000000000000E+000  -0.2353200802616531E+000   0.0000000000000000E+000
  0.5259891622613192E-001  -0.1745786822834273E+001   0.0000000000000000E+000  -0.2382659258171220E+000   0.0000000000000000E+000
  0.5264860560459415E-001  -0.1735211977299173E+001   0.0000000000000000E+000  -0.2411870683046431E+000   0.0000000000000000E+000
  0.5269829498305637E-001  -0.1724378313815637E+001   0.0000000000000000E+000  -0.2440830869979511E+000   0.0000000000000000E+000
  0.5274798436151860E-001  -0.1713291408025921E+001   0.0000000000000000E+000  -0.2469535706890623E+000   0.0000000000000000E+000
  0.5279767373998082E-001  -0.1701959745914779E+001   0.0000000000000000E+000  -0.2497981226763938E+000   0.0000000000000000E+000
  0.5284736311844305E-001  -0.1690395126146380E+001   0.0000000000000000E+000  -0.2526163664899211E+000   0.0000000000000000E+000
  0.5289721958117906E-001  -0.1678573948869424E+001   0.0000000000000000E+000  -0.2554172946332490E+000   0.0000000000000000E+000
  0.5294707604391506E-001  -0.1666556272912907E+001   0.0000000000000000E+000  -0.2581910722779215E+000   0.0000000000000000E+000
  0.5299693250665106E-001  -0.1654359718585031E+001   0.0000000000000000E+000  -0.2609374244892861E+000   0.0000000000000000E+000
  0.5304678896938707E-001  -0.1641995140649340E+001   0.0000000000000000E+000  -0.2636561035374955E+000   0.0000000000000000E+000
  0.5309664543212307E-001  -0.1629465861019174E+001   0.0000000000000000E+000  -0.2663468753462494E+000   0.0000000000000000E+000
  0.5314650189485907E-001  -0.1616766930530613E+001   0.0000000000000000E+000  -0.2690095046138719E+000   0.0000000000000000E+000
  0.5319635835759508E-001  -0.1603884419849791E+001   0.0000000000000000E+000  -0.2716437386696021E+000   0.0000000000000000E+000
  0.5324621482033109E-001  -0.1590794739343714E+001   0.0000000000000000E+000  -0.2742492901273778E+000   0.0000000000000000E+000
  0.5329632165015363E-001  -0.1577360354272292E+001   0.0000000000000000E+000  -0.2768386668487561E+000   0.0000000000000000E+000
  0.5334642847997617E-001  -0.1563456453402894E+001   0.0000000000000000E+000  -0.2793980975725557E+000   0.0000000000000000E+000
  0.5339653530979871E-001  -0.1548947968625695E+001   0.0000000000000000E+000  -0.2819266437560274E+000   0.0000000000000000E+000
  0.5344664213962125E-001  -0.1533808624007936E+001   0.0000000000000000E+000  -0.2844232165508588E+000   0.0000000000000000E+000
  0.5349684155476499E-001  -0.1518067041709773E+001   0.0000000000000000E+000  -0.2868912944031465E+000   0.0000000000000000E+000
  0.5354704096990872E-001  -0.1501761154995932E+001   0.0000000000000000E+000  -0.2893252666577191E+000   0.0000000000000000E+000
  0.5359724038505245E-001  -0.1484889912331301E+001   0.0000000000000000E+000  -0.2917241670589658E+000   0.0000000000000000E+000
  0.5364743980019619E-001  -0.1467465987279577E+001   0.0000000000000000E+000  -0.2940870435702289E+000   0.0000000000000000E+000
  0.5369781065292244E-001  -0.1449446978472596E+001   0.0000000000000000E+000  -0.2964208596677350E+000   0.0000000000000000E+000
  0.5374818150564870E-001  -0.1430894353983704E+001   0.0000000000000000E+000  -0.2987165816194536E+000   0.0000000000000000E+000
  0.5379855235837495E-001  -0.1411814437876918E+001   0.0000000000000000E+000  -0.3009733161214883E+000   0.0000000000000000E+000
  0.5384892321110120E-001  -0.1392225128940317E+001   0.0000000000000000E+000  -0.3031901966853799E+000   0.0000000000000000E+000
  0.5389929406382745E-001  -0.1372156510102625E+001   0.0000000000000000E+000  -0.3053664057004836E+000   0.0000000000000000E+000
  0.5394966491655370E-001  -0.1351651421560528E+001   0.0000000000000000E+000  -0.3075011974702674E+000   0.0000000000000000E+000
  0.5400003576927995E-001  -0.1330765995831307E+001   0.0000000000000000E+000  -0.3095939221471064E+000   0.0000000000000000E+000
  0.5405040662200621E-001  -0.1309570152870836E+001   0.0000000000000000E+000  -0.3116440504872786E+000   0.0000000000000000E+000
  0.5410119487133459E-001  -0.1287980482077809E+001   0.0000000000000000E+000  -0.3136676550549294E+000   0.0000000000000000E+000
  0.5415198312066297E-001  -0.1266311712728658E+001   0.0000000000000000E+000  -0.3156474031422256E+000   0.0000000000000000E+000
  0.5420277136999135E-001  -0.1244689654874251E+001   0.0000000000000000E+000  -0.3175833841648019E+000   0.0000000000000000E+000
  0.5425355961931973E-001  -0.1223209559104626E+001   0.0000000000000000E+000  -0.3194758942016463E+000   0.0000000000000000E+000
  0.5430434786864811E-001  -0.1201934401486121E+001   0.0000000000000000E+000  -0.3213253767178452E+000   0.0000000000000000E+000
  0.5435513611797649E-001  -0.1180893291964364E+001   0.0000000000000000E+000  -0.3231323605402777E+000   0.0000000000000000E+000
  0.5440592436730488E-001  -0.1160080007732210E+001   0.0000000000000000E+000  -0.3248973953349787E+000   0.0000000000000000E+000
  0.5445671261663326E-001  -0.1139451649407871E+001   0.0000000000000000E+000  -0.3266209848324887E+000   0.0000000000000000E+000
  0.5450771161870444E-001  -0.1118857140099587E+001   0.0000000000000000E+000  -0.3283104211212078E+000   0.0000000000000000E+000
  0.5455871062077562E-001  -0.1098351424131852E+001   0.0000000000000000E+000  -0.3299587681851901E+000   0.0000000000000000E+000
  0.5460970962284680E-001  -0.1077920696748456E+001   0.0000000000000000E+000  -0.3315662902806602E+000   0.0000000000000000E+000
  0.5466070862491798E-001  -0.1057557049742320E+001   0.0000000000000000E+000  -0.3331332302106935E+000   0.0000000000000000E+000
  0.5471170762698916E-001  -0.1037258720151949E+001   0.0000000000000000E+000  -0.3346598205484183E+000   0.0000000000000000E+000
  0.5476270662906034E-001  -0.1017030318704250E+001   0.0000000000000000E+000  -0.3361462952409659E+000   0.0000000000000000E+000
  0.5481370563113153E-001  -0.9968830385425126E+000   0.0000000000000000E+000  -0.3375929015547715E+000   0.0000000000000000E+000
  0.5486470463320271E-001  -0.9768348446826585E+000   0.0000000000000000E+000  -0.3389999123240345E+000   0.0000000000000000E+000
  0.5491600442082706E-001  -0.9567911608328894E+000   0.0000000000000000E+000  -0.3403755883667268E+000   0.0000000000000000E+000
  0.5496730420845142E-001  -0.9368883167252772E+000   0.0000000000000000E+000  -0.3417118677001668E+000   0.0000000000000000E+000
  0.5501860399607578E-001  -0.9171397598302291E+000   0.0000000000000000E+000  -0.3430091313551707E+000   0.0000000000000000E+000
  0.5506990378370014E-001  -0.8975557440244700E+000   0.0000000000000000E+000  -0.3442677811984908E+000   0.0000000000000000E+000
  0.5512120357132450E-001  -0.8781432578753814E+000   0.0000000000000000E+000  -0.3454882338704837E+000   0.0000000000000000E+000
  0.5517250335894885E-001  -0.8589059611646372E+000   0.0000000000000000E+000  -0.3466709146308219E+000   0.0000000000000000E+000
  0.5527510293419757E-001  -0.8209546063606006E+000   0.0000000000000000E+000  -0.3489246669538875E+000   0.0000000000000000E+000
  0.5537794550861265E-001  -0.7836367183515309E+000   0.0000000000000000E+000  -0.3510372602500809E+000   0.0000000000000000E+000
  0.5548078808302773E-001  -0.7471869678502122E+000   0.0000000000000000E+000  -0.3530069515024492E+000   0.0000000000000000E+000
  0.5558363065744280E-001  -0.7115550179195960E+000   0.0000000000000000E+000  -0.3548377036194358E+000   0.0000000000000000E+000
  0.5568647323185787E-001  -0.6764086593164932E+000   0.0000000000000000E+000  -0.3565327082756599E+000   0.0000000000000000E+000
  0.5578973444420951E-001  -0.6406461787904715E+000   0.0000000000000000E+000  -0.3580991304258124E+000   0.0000000000000000E+000
  0.5589299565656114E-001  -0.6022882674599586E+000   0.0000000000000000E+000  -0.3595249434858044E+000   0.0000000000000000E+000
  0.5594462626273695E-001  -0.5816506889159829E+000   0.0000000000000000E+000  -0.3601816160604323E+000   0.0000000000000000E+000
  0.5599625686891277E-001  -0.5599315782023669E+000   0.0000000000000000E+000  -0.3607984017484713E+000   0.0000000000000000E+000
  0.5604788747508858E-001  -0.5371439422335571E+000   0.0000000000000000E+000  -0.3613734131628139E+000   0.0000000000000000E+000
  0.5609951808126440E-001  -0.5133773758723212E+000   0.0000000000000000E+000  -0.3619048597777897E+000   0.0000000000000000E+000
  0.5615138054856643E-001  -0.4886186861928261E+000   0.0000000000000000E+000  -0.3623932364938050E+000   0.0000000000000000E+000
  0.5620324301586845E-001  -0.4628782783641667E+000   0.0000000000000000E+000  -0.3628344598071367E+000   0.0000000000000000E+000
  0.5625510548317048E-001  -0.4360701947611375E+000   0.0000000000000000E+000  -0.3632267454776967E+000   0.0000000000000000E+000
  0.5630696795047251E-001  -0.4081854528527069E+000   0.0000000000000000E+000  -0.3635682336139282E+000   0.0000000000000000E+000
  0.5635883041777453E-001  -0.3792924228108996E+000   0.0000000000000000E+000  -0.3638571302041235E+000   0.0000000000000000E+000
  0.5641069288507655E-001  -0.3495370657070874E+000   0.0000000000000000E+000  -0.3640918484411741E+000   0.0000000000000000E+000
  0.5646255535237858E-001  -0.3191430091829578E+000   0.0000000000000000E+000  -0.3642711495667332E+000   0.0000000000000000E+000
  0.5651441781968061E-001  -0.2884114303270252E+000   0.0000000000000000E+000  -0.3643942829129859E+000   0.0000000000000000E+000
  0.5656668414755218E-001  -0.2576134606416287E+000   0.0000000000000000E+000  -0.3644614813762668E+000   0.0000000000000000E+000
  0.5661895047542377E-001  -0.2279137961684819E+000   0.0000000000000000E+000  -0.3644728669862833E+000   0.0000000000000000E+000
  0.5667121680329535E-001  -0.1999194659209514E+000   0.0000000000000000E+000  -0.3644312329156687E+000   0.0000000000000000E+000
  0.5672348313116693E-001  -0.1737395689828690E+000   0.0000000000000000E+000  -0.3643400321793477E+000   0.0000000000000000E+000
  0.5677587894775729E-001  -0.1491596475009810E+000   0.0000000000000000E+000  -0.3642021740266641E+000   0.0000000000000000E+000
  0.5682827476434765E-001  -0.1265005380768258E+000   0.0000000000000000E+000  -0.3640212371583667E+000   0.0000000000000000E+000
  0.5693306639752837E-001  -0.8608898532591212E-001   0.0000000000000000E+000  -0.3635440864610145E+000   0.0000000000000000E+000
  0.5703798473365400E-001  -0.4691245276401287E-001   0.0000000000000000E+000  -0.3629245167787880E+000   0.0000000000000000E+000
  0.5714290306977962E-001  -0.6050020532567233E-002   0.0000000000000000E+000  -0.3621611867598619E+000   0.0000000000000000E+000
  0.5724798532697403E-001   0.3533371927506401E-001   0.0000000000000000E+000  -0.3612488456080234E+000   0.0000000000000000E+000
  0.5735306758416845E-001   0.7650017545187969E-001   0.0000000000000000E+000  -0.3601893013261146E+000   0.0000000000000000E+000
  0.5745863043732632E-001   0.1174659914223390E+000   0.0000000000000000E+000  -0.3589785766710364E+000   0.0000000000000000E+000
  0.5756419329048419E-001   0.1578684643059103E+000   0.0000000000000000E+000  -0.3576236810896075E+000   0.0000000000000000E+000
  0.5766975614364207E-001   0.1975369252503596E+000   0.0000000000000000E+000  -0.3561277322931709E+000   0.0000000000000000E+000
  0.5777531899679994E-001   0.2363061709475532E+000   0.0000000000000000E+000  -0.3544944503764555E+000   0.0000000000000000E+000
  0.5788118978722595E-001   0.2740133861234317E+000   0.0000000000000000E+000  -0.3527228922621081E+000   0.0000000000000000E+000
  0.5798706057765195E-001   0.3100203480707438E+000   0.0000000000000000E+000  -0.3508235968628817E+000   0.0000000000000000E+000
  0.5809293136807796E-001   0.3442099475630538E+000   0.0000000000000000E+000  -0.3488037805437511E+000   0.0000000000000000E+000
  0.5819880215850397E-001   0.3770075430308050E+000   0.0000000000000000E+000  -0.3466700272691406E+000   0.0000000000000000E+000
  0.5827855062782575E-001   0.4013635241086698E+000   0.0000000000000000E+000  -0.3449901052355138E+000   0.0000000000000000E+000
  0.5835829909714752E-001   0.4259939013558173E+000   0.0000000000000000E+000  -0.3432480903916568E+000   0.0000000000000000E+000
  0.5843804756646929E-001   0.4511668259961289E+000   0.0000000000000000E+000  -0.3414430465385653E+000   0.0000000000000000E+000
  0.5851779603579108E-001   0.4768496528642797E+000   0.0000000000000000E+000  -0.3395737174735623E+000   0.0000000000000000E+000
  0.5859771443990044E-001   0.5028410356075185E+000   0.0000000000000000E+000  -0.3376350932306834E+000   0.0000000000000000E+000
  0.5867763284400980E-001   0.5289219040377243E+000   0.0000000000000000E+000  -0.3356309006434258E+000   0.0000000000000000E+000
  0.5875755124811917E-001   0.5550302318400999E+000   0.0000000000000000E+000  -0.3335612398656361E+000   0.0000000000000000E+000
  0.5883746965222853E-001   0.5811684301763730E+000   0.0000000000000000E+000  -0.3314262930119858E+000   0.0000000000000000E+000
  0.5891759173081769E-001   0.6074384105040341E+000   0.0000000000000000E+000  -0.3292204838006752E+000   0.0000000000000000E+000
  0.5899771380940684E-001   0.6337559091910172E+000   0.0000000000000000E+000  -0.3269492638588092E+000   0.0000000000000000E+000
  0.5907783588799599E-001   0.6601416893312254E+000   0.0000000000000000E+000  -0.3246127369398966E+000   0.0000000000000000E+000
  0.5915795796658514E-001   0.6866815898335008E+000   0.0000000000000000E+000  -0.3222108557144546E+000   0.0000000000000000E+000
  0.5923832684875076E-001   0.7136693658941147E+000   0.0000000000000000E+000  -0.3197355048995925E+000   0.0000000000000000E+000
  0.5931869573091638E-001   0.7413712844963081E+000   0.0000000000000000E+000  -0.3171927294380645E+000   0.0000000000000000E+000
  0.5939906461308200E-001   0.7697856593835904E+000   0.0000000000000000E+000  -0.3145807623389956E+000   0.0000000000000000E+000
  0.5947943349524762E-001   0.7984797926491380E+000   0.0000000000000000E+000  -0.3118984488609394E+000   0.0000000000000000E+000
  0.5956032796777234E-001   0.8268143000535944E+000   0.0000000000000000E+000  -0.3091281230517117E+000   0.0000000000000000E+000
  0.5964122244029707E-001   0.8537435812879123E+000   0.0000000000000000E+000  -0.3062900686270836E+000   0.0000000000000000E+000
  0.5972211691282180E-001   0.8788484969191167E+000   0.0000000000000000E+000  -0.3033890057324470E+000   0.0000000000000000E+000
  0.5980301138534652E-001   0.9021771803120636E+000   0.0000000000000000E+000  -0.3004301350700807E+000   0.0000000000000000E+000
  0.5988413858317429E-001   0.9241250799750953E+000   0.0000000000000000E+000  -0.2974092828565708E+000   0.0000000000000000E+000
  0.5996526578100207E-001   0.9447049053507680E+000   0.0000000000000000E+000  -0.2943388598260941E+000   0.0000000000000000E+000
  0.6004639297882984E-001   0.9640572076764672E+000   0.0000000000000000E+000  -0.2912225989765404E+000   0.0000000000000000E+000
  0.6012752017665761E-001   0.9824976084444499E+000   0.0000000000000000E+000  -0.2880635881426496E+000   0.0000000000000000E+000
  0.6022255679363331E-001   0.1003435206136181E+001   0.0000000000000000E+000  -0.2843113169465775E+000   0.0000000000000000E+000
  0.6031759341060901E-001   0.1023792457845440E+001   0.0000000000000000E+000  -0.2805054189125961E+000   0.0000000000000000E+000
  0.6041263002758471E-001   0.1043587446139309E+001   0.0000000000000000E+000  -0.2766479228037781E+000   0.0000000000000000E+000
  0.6050766664456041E-001   0.1062820028261014E+001   0.0000000000000000E+000  -0.2727408091336467E+000   0.0000000000000000E+000
  0.6060293530097739E-001   0.1081527317335349E+001   0.0000000000000000E+000  -0.2687763473746055E+000   0.0000000000000000E+000
  0.6069820395739438E-001   0.1099669909251328E+001   0.0000000000000000E+000  -0.2647660016876074E+000   0.0000000000000000E+000
  0.6079347261381136E-001   0.1117240543462014E+001   0.0000000000000000E+000  -0.2607117392922620E+000   0.0000000000000000E+000
  0.6088874127022836E-001   0.1134209567763016E+001   0.0000000000000000E+000  -0.2566155756694558E+000   0.0000000000000000E+000
  0.6098424983393397E-001   0.1150570695472198E+001   0.0000000000000000E+000  -0.2524691726131200E+000   0.0000000000000000E+000
  0.6107975839763958E-001   0.1166238267023108E+001   0.0000000000000000E+000  -0.2482850650908719E+000   0.0000000000000000E+000
  0.6117526696134519E-001   0.1181187408834932E+001   0.0000000000000000E+000  -0.2440656163785923E+000   0.0000000000000000E+000
  0.6127077552505080E-001   0.1195409082173771E+001   0.0000000000000000E+000  -0.2398132293088569E+000   0.0000000000000000E+000
  0.6136651315788628E-001   0.1208928056143646E+001   0.0000000000000000E+000  -0.2355200018804207E+000   0.0000000000000000E+000
  0.6146225079072176E-001   0.1221682522514853E+001   0.0000000000000000E+000  -0.2311985612778036E+000   0.0000000000000000E+000
  0.6155798842355725E-001   0.1233680132208737E+001   0.0000000000000000E+000  -0.2268513967412559E+000   0.0000000000000000E+000
  0.6165372605639273E-001   0.1244970630630938E+001   0.0000000000000000E+000  -0.2224808898599784E+000   0.0000000000000000E+000
  0.6176355284224718E-001   0.1257157759261105E+001   0.0000000000000000E+000  -0.2174412302252873E+000   0.0000000000000000E+000
  0.6187337962810163E-001   0.1268634547733040E+001   0.0000000000000000E+000  -0.2123765158423083E+000   0.0000000000000000E+000
  0.6198320641395608E-001   0.1279454259656227E+001   0.0000000000000000E+000  -0.2072892624764324E+000   0.0000000000000000E+000
  0.6209303319981053E-001   0.1289616136078540E+001   0.0000000000000000E+000  -0.2021818773816007E+000   0.0000000000000000E+000
  0.6220309190305147E-001   0.1299105433683665E+001   0.0000000000000000E+000  -0.1970459835393785E+000   0.0000000000000000E+000
  0.6231315060629241E-001   0.1307884850004562E+001   0.0000000000000000E+000  -0.1918949061167070E+000   0.0000000000000000E+000
  0.6242337715613011E-001   0.1315985328129784E+001   0.0000000000000000E+000  -0.1867233058137598E+000   0.0000000000000000E+000
  0.6253360370596781E-001   0.1323392992844874E+001   0.0000000000000000E+000  -0.1815414758542463E+000   0.0000000000000000E+000
  0.6264433483615446E-001   0.1329989687915994E+001   0.0000000000000000E+000  -0.1763283645563603E+000   0.0000000000000000E+000
  0.6275506596634112E-001   0.1335669602718894E+001   0.0000000000000000E+000  -0.1711108390144861E+000   0.0000000000000000E+000
  0.6286579709652779E-001   0.1340428296819070E+001   0.0000000000000000E+000  -0.1658921498510636E+000   0.0000000000000000E+000
  0.6297652822671444E-001   0.1344287904479813E+001   0.0000000000000000E+000  -0.1606754931700734E+000   0.0000000000000000E+000
  0.6308759724353830E-001   0.1347289980614744E+001   0.0000000000000000E+000  -0.1554480477148033E+000   0.0000000000000000E+000
  0.6319866626036216E-001   0.1349443640110499E+001   0.0000000000000000E+000  -0.1502287132947432E+000   0.0000000000000000E+000
  0.6330973527718603E-001   0.1350769456607061E+001   0.0000000000000000E+000  -0.1450203742492309E+000   0.0000000000000000E+000
  0.6342080429400988E-001   0.1351288699600869E+001   0.0000000000000000E+000  -0.1398258212243960E+000   0.0000000000000000E+000
  0.6353219214963299E-001   0.1351018663213262E+001   0.0000000000000000E+000  -0.1346329161916955E+000   0.0000000000000000E+000
  0.6364358000525611E-001   0.1349970882131683E+001   0.0000000000000000E+000  -0.1294592388225683E+000   0.0000000000000000E+000
  0.6375496786087921E-001   0.1348156838505067E+001   0.0000000000000000E+000  -0.1243073742984493E+000   0.0000000000000000E+000
  0.6386635571650232E-001   0.1345587593359615E+001   0.0000000000000000E+000  -0.1191798516813297E+000   0.0000000000000000E+000
  0.6397797660119744E-001   0.1342268011557872E+001   0.0000000000000000E+000  -0.1140685015461704E+000   0.0000000000000000E+000
  0.6408959748589256E-001   0.1338217789155582E+001   0.0000000000000000E+000  -0.1089864994001481E+000   0.0000000000000000E+000
  0.6420137262798642E-001   0.1333442622218303E+001   0.0000000000000000E+000  -0.1039292447143830E+000   0.0000000000000000E+000
  0.6431314777008029E-001   0.1327958353962362E+001   0.0000000000000000E+000  -0.9890609247849665E-001   0.0000000000000000E+000
  0.6442545146795489E-001   0.1321749008001611E+001   0.0000000000000000E+000  -0.9389580342520434E-001   0.0000000000000000E+000
  0.6453775516582949E-001   0.1314856703262131E+001   0.0000000000000000E+000  -0.8892442420497672E-001   0.0000000000000000E+000
  0.6465005886370409E-001   0.1307298992655173E+001   0.0000000000000000E+000  -0.8399408894127132E-001   0.0000000000000000E+000
  0.6476236256157869E-001   0.1299091772667206E+001   0.0000000000000000E+000  -0.7910685920430484E-001   0.0000000000000000E+000
  0.6487496324887675E-001   0.1290224609411737E+001   0.0000000000000000E+000  -0.7425198822740953E-001   0.0000000000000000E+000
  0.6498756393617480E-001   0.1280733184568002E+001   0.0000000000000000E+000  -0.6944440868967677E-001   0.0000000000000000E+000
  0.6510016462347286E-001   0.1270632305843573E+001   0.0000000000000000E+000  -0.6468600617632182E-001   0.0000000000000000E+000
  0.6521276531077091E-001   0.1259935791080286E+001   0.0000000000000000E+000  -0.5997860453238689E-001   0.0000000000000000E+000
  0.6532565353513370E-001   0.1248625802962619E+001   0.0000000000000000E+000  -0.5531215394700816E-001   0.0000000000000000E+000
  0.6543854175949648E-001   0.1236738025504150E+001   0.0000000000000000E+000  -0.5070047549244729E-001   0.0000000000000000E+000
  0.6555142998385927E-001   0.1224285552510107E+001   0.0000000000000000E+000  -0.4614525504031811E-001   0.0000000000000000E+000
  0.6566431820822204E-001   0.1211288147275950E+001   0.0000000000000000E+000  -0.4164811137188144E-001   0.0000000000000000E+000
  0.6577741480957805E-001   0.1197749711564333E+001   0.0000000000000000E+000  -0.3720243517482290E-001   0.0000000000000000E+000
  0.6589051141093406E-001   0.1183729987579808E+001   0.0000000000000000E+000  -0.3281798890439118E-001   0.0000000000000000E+000
  0.6600374441824575E-001   0.1169245153956141E+001   0.0000000000000000E+000  -0.2849088091104793E-001   0.0000000000000000E+000
  0.6611697742555742E-001   0.1154339633456049E+001   0.0000000000000000E+000  -0.2422759031120431E-001   0.0000000000000000E+000
  0.6623057423299036E-001   0.1138912685263860E+001   0.0000000000000000E+000  -0.2001592188761712E-001   0.0000000000000000E+000
  0.6634417104042331E-001   0.1122979024944457E+001   0.0000000000000000E+000  -0.1587103832432452E-001   0.0000000000000000E+000
  0.6645776784785626E-001   0.1106538229696598E+001   0.0000000000000000E+000  -0.1179433893039539E-001   0.0000000000000000E+000
  0.6657136465528922E-001   0.1089612482650258E+001   0.0000000000000000E+000  -0.7787177902728482E-002   0.0000000000000000E+000
  0.6668523038588649E-001   0.1072206291309626E+001   0.0000000000000000E+000  -0.3841550363563914E-002   0.0000000000000000E+000
  0.6679909611648376E-001   0.1054409642351515E+001   0.0000000000000000E+000   0.3191855328546756E-004   0.0000000000000000E+000
  0.6691296184708102E-001   0.1036251603724256E+001   0.0000000000000000E+000   0.3832317386976820E-002   0.0000000000000000E+000
  0.6702682757767829E-001   0.1017734343092707E+001   0.0000000000000000E+000   0.7558794090623647E-002   0.0000000000000000E+000
  0.6714108887954237E-001   0.9987659707971401E+000   0.0000000000000000E+000   0.1122301643620798E-001   0.0000000000000000E+000
  0.6725535018140646E-001   0.9793784343301064E+000   0.0000000000000000E+000   0.1481091279266843E-001   0.0000000000000000E+000
  0.6736961148327056E-001   0.9595590954469627E+000   0.0000000000000000E+000   0.1832141525055643E-001   0.0000000000000000E+000
  0.6748387278513464E-001   0.9393188981229826E+000   0.0000000000000000E+000   0.2175345822723194E-001   0.0000000000000000E+000
  0.6759833378081290E-001   0.9186473472244399E+000   0.0000000000000000E+000   0.2511184129937655E-001   0.0000000000000000E+000
  0.6771279477649114E-001   0.8975996076254691E+000   0.0000000000000000E+000   0.2838958053467516E-001   0.0000000000000000E+000
  0.6782739237324953E-001   0.8762040136741338E+000   0.0000000000000000E+000   0.3158965522834084E-001   0.0000000000000000E+000
  0.6794198997000793E-001   0.8545200506334978E+000   0.0000000000000000E+000   0.3470748861194600E-001   0.0000000000000000E+000
  0.6805679372105045E-001   0.8325030105026726E+000   0.0000000000000000E+000   0.3774790061455899E-001   0.0000000000000000E+000
  0.6817159747209296E-001   0.8101652837408925E+000   0.0000000000000000E+000   0.4070458012535213E-001   0.0000000000000000E+000
  0.6828640122313548E-001   0.7875002762475362E+000   0.0000000000000000E+000   0.4357684161686196E-001   0.0000000000000000E+000
  0.6840120497417800E-001   0.7645296701926577E+000   0.0000000000000000E+000   0.4636402807897752E-001   0.0000000000000000E+000
  0.6851628658911488E-001   0.7412388405414120E+000   0.0000000000000000E+000   0.4907203344138238E-001   0.0000000000000000E+000
  0.6863136820405175E-001   0.7177070842351762E+000   0.0000000000000000E+000   0.5169358219519155E-001   0.0000000000000000E+000
  0.6874644981898861E-001   0.6939513851474939E+000   0.0000000000000000E+000   0.5422831635431917E-001   0.0000000000000000E+000
  0.6886153143392550E-001   0.6699887547416641E+000   0.0000000000000000E+000   0.5667594077548200E-001   0.0000000000000000E+000
  0.6897358417525545E-001   0.6464901704756522E+000   0.0000000000000000E+000   0.5897523408720710E-001   0.0000000000000000E+000
  0.6908563691658540E-001   0.6229176700126291E+000   0.0000000000000000E+000   0.6119172911455822E-001   0.0000000000000000E+000
  0.6919768965791534E-001   0.5993608372358311E+000   0.0000000000000000E+000   0.6332572444902762E-001   0.0000000000000000E+000
  0.6930974239924528E-001   0.5758900736855760E+000   0.0000000000000000E+000   0.6537777469897781E-001   0.0000000000000000E+000
  0.6942179514057523E-001   0.5525557055305079E+000   0.0000000000000000E+000   0.6734862571344118E-001   0.0000000000000000E+000
  0.6953384788190517E-001   0.5293872073603815E+000   0.0000000000000000E+000   0.6923914775574667E-001   0.0000000000000000E+000
  0.6964590062323511E-001   0.5063925412679972E+000   0.0000000000000000E+000   0.7105026702081974E-001   0.0000000000000000E+000
  0.6975795336456507E-001   0.4835576078097235E+000   0.0000000000000000E+000   0.7278289587707444E-001   0.0000000000000000E+000
  0.6987039464603600E-001   0.4607847528126987E+000   0.0000000000000000E+000   0.7444348101793768E-001   0.0000000000000000E+000
  0.6998283592750695E-001   0.4381834868616395E+000   0.0000000000000000E+000   0.7602674307434201E-001   0.0000000000000000E+000
  0.7009527720897789E-001   0.4157833711546740E+000   0.0000000000000000E+000   0.7753364831119247E-001   0.0000000000000000E+000
  0.7020771849044882E-001   0.3935957270828564E+000   0.0000000000000000E+000   0.7896521938369834E-001   0.0000000000000000E+000
  0.7032015977191976E-001   0.3716133233770936E+000   0.0000000000000000E+000   0.8032247644423531E-001   0.0000000000000000E+000
  0.7043260105339069E-001   0.3498101442641748E+000   0.0000000000000000E+000   0.8160637795671977E-001   0.0000000000000000E+000
  0.7054504233486163E-001   0.3281412340175532E+000   0.0000000000000000E+000   0.8281776147061987E-001   0.0000000000000000E+000
