                                                                                                                                                                                                                                                                
                        1
               freq_units
CYC_PER_DAY              
                        1                         2                         3                         4                         5                         6                         7                         8                         9
  0.1400320262394799E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3049360772680773E+000   0.0000000000000000E+000                         1                       -52   0.7819976516814507E-001   0.0000000000000000E+000
  0.1633058117903952E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3113264240614397E+000   0.0000000000000000E+000                         1                       -51   0.7983854672217100E-001   0.0000000000000000E+000
  0.1922356557597671E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3179752752051775E+000   0.0000000000000000E+000                         1                       -50   0.8154362079125585E-001   0.0000000000000000E+000
  0.2308193731155451E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3247783645667445E+000   0.0000000000000000E+000                         1                       -49   0.8328824869904107E-001   0.0000000000000000E+000
  0.2928486443860453E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3314236565553353E+000   0.0000000000000000E+000                         1                       -48   0.8499241003553229E-001   0.0000000000000000E+000
  0.3732020581201208E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3374033868588041E+000   0.0000000000000000E+000                         1                       -47   0.8652589046096917E-001   0.0000000000000000E+000
  0.3619648926762169E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3435488695270040E+000   0.0000000000000000E+000                         1                       -46   0.8810187748685214E-001   0.0000000000000000E+000
  0.3581195311844716E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3509371530902010E+000   0.0000000000000000E+000                         1                       -45   0.8999657635231222E-001   0.0000000000000000E+000
  0.3826963201760330E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3592124518473852E+000   0.0000000000000000E+000                         1                       -44   0.9211874708824366E-001   0.0000000000000000E+000
  0.4205383579436291E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3680615857891699E+000   0.0000000000000000E+000                         1                       -43   0.9438807580260458E-001   0.0000000000000000E+000
  0.4701820275897507E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3773482688941842E+000   0.0000000000000000E+000                         1                       -42   0.9676961243319702E-001   0.0000000000000000E+000
  0.5374925287021947E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3869374960483151E+000   0.0000000000000000E+000                         1                       -41   0.9922873540190304E-001   0.0000000000000000E+000
  0.6405192048938909E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.3965271679471366E+000   0.0000000000000000E+000                         1                       -40   0.1016879724237925E+000   0.0000000000000000E+000
  0.7746983326178462E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.4056670917526412E+000   0.0000000000000000E+000                         1                       -39   0.1040318731575087E+000   0.0000000000000000E+000
  0.8077307666553666E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.4148696958551327E+000   0.0000000000000000E+000                         1                       -38   0.1063918480289556E+000   0.0000000000000000E+000
  0.7991211043442513E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.4254101090911437E+000   0.0000000000000000E+000                         1                       -37   0.1090948992625643E+000   0.0000000000000000E+000
  0.8373312595794026E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.4373226304751979E+000   0.0000000000000000E+000                         1                       -36   0.1121498227177991E+000   0.0000000000000000E+000
  0.9111545835805972E-005   0.5965229612094151E+034   0.1704372973046997E+012   0.4502381526737220E+000   0.0000000000000000E+000                         1                       -35   0.1154619621405826E+000   0.0000000000000000E+000
  0.1022270662379249E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.4639176459011700E+000   0.0000000000000000E+000                         1                       -34   0.1189700191982761E+000   0.0000000000000000E+000
  0.1192077107845052E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.4780456774250482E+000   0.0000000000000000E+000                         1                       -33   0.1225931022960631E+000   0.0000000000000000E+000
  0.1459952570780827E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.4919327966998104E+000   0.0000000000000000E+000                         1                       -32   0.1261544043101692E+000   0.0000000000000000E+000
  0.1655642494744886E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.5052984715281115E+000   0.0000000000000000E+000                         1                       -31   0.1295819837630526E+000   0.0000000000000000E+000
  0.1625335823933758E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.5200802676428680E+000   0.0000000000000000E+000                         1                       -30   0.1333727224493156E+000   0.0000000000000000E+000
  0.1683788846007268E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.5373881352153650E+000   0.0000000000000000E+000                         1                       -29   0.1378112631161214E+000   0.0000000000000000E+000
  0.1876697964956700E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.5568199921489612E+000   0.0000000000000000E+000                         1                       -28   0.1427944932494727E+000   0.0000000000000000E+000
  0.2190738963224078E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.5781616530495923E+000   0.0000000000000000E+000                         1                       -27   0.1482674857719690E+000   0.0000000000000000E+000
  0.2623006160208476E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.6014384004154751E+000   0.0000000000000000E+000                         1                       -26   0.1542367242897520E+000   0.0000000000000000E+000
  0.3180435002999103E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.6267368106867897E+000   0.0000000000000000E+000                         1                       -25   0.1607244110209124E+000   0.0000000000000000E+000
  0.3905135664156917E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.6541604305142502E+000   0.0000000000000000E+000                         1                       -24   0.1677571001332688E+000   0.0000000000000000E+000
  0.4887268264124094E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.6837784145354754E+000   0.0000000000000000E+000                         1                       -23   0.1753525260860252E+000   0.0000000000000000E+000
  0.6318846431812277E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.7152647033829905E+000   0.0000000000000000E+000                         1                       -22   0.1834270721218735E+000   0.0000000000000000E+000
  0.8977242869190104E-004   0.5965229612094151E+034   0.1704372973046997E+012   0.7464940380835984E+000   0.0000000000000000E+000                         1                       -21   0.1914357231867916E+000   0.0000000000000000E+000
  0.1182904888462973E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.7742463271439239E+000   0.0000000000000000E+000                         1                       -20   0.1985526983470907E+000   0.0000000000000000E+000
  0.1121935693752633E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.8066964691916525E+000   0.0000000000000000E+000                         1                       -19   0.2068744210849826E+000   0.0000000000000000E+000
  0.1263503928020170E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.8484364405835926E+000   0.0000000000000000E+000                         1                       -18   0.2175784872952437E+000   0.0000000000000000E+000
  0.1612954622822592E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.8971865414477658E+000   0.0000000000000000E+000                         1                       -17   0.2300802761083472E+000   0.0000000000000000E+000
  0.2243956682686183E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.9528104586297125E+000   0.0000000000000000E+000                         1                       -16   0.2443448305039119E+000   0.0000000000000000E+000
  0.3359290633797403E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.1016507185572844E+001   0.0000000000000000E+000                         1                       -15   0.2606796280574114E+000   0.0000000000000000E+000
  0.5267232587291708E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.1090121476272671E+001   0.0000000000000000E+000                         1                       -14   0.2795577493257099E+000   0.0000000000000000E+000
  0.8387746373400867E-003   0.5965229612094151E+034   0.1704372973046997E+012   0.1175573879700032E+001   0.0000000000000000E+000                         1                       -13   0.3014717122157048E+000   0.0000000000000000E+000
  0.1353879949339235E-002   0.5965229612094151E+034   0.1704372973046997E+012   0.1274192049866609E+001   0.0000000000000000E+000                         1                       -12   0.3267619888449237E+000   0.0000000000000000E+000
  0.2375464916370415E-002   0.5965229612094151E+034   0.1704372973046997E+012   0.1384530182096142E+001   0.0000000000000000E+000                         1                       -11   0.3550578077809549E+000   0.0000000000000000E+000
  0.4986104500592666E-002   0.5965229612094151E+034   0.1704372973046997E+012   0.1493276116482176E+001   0.0000000000000000E+000                         1                       -10   0.3829453132810089E+000   0.0000000000000000E+000
  0.7095912621340670E-002   0.5965229612094151E+034   0.1704372973046997E+012   0.1602820973383567E+001   0.0000000000000000E+000                         1                        -9   0.4110376995995221E+000   0.0000000000000000E+000
  0.1104954674587053E-001   0.5965229612094151E+034   0.1704372973046997E+012   0.1769921357708606E+001   0.0000000000000000E+000                         1                        -8   0.4538899948438042E+000   0.0000000000000000E+000
  0.2218879560615245E-001   0.5965229612094151E+034   0.1704372973046997E+012   0.2009504117699525E+001   0.0000000000000000E+000                         1                        -7   0.5153301357988386E+000   0.0000000000000000E+000
  0.4519241652482383E-001   0.5965229612094151E+034   0.1704372973046997E+012   0.2341493873767478E+001   0.0000000000000000E+000                         1                        -6   0.6004677200274186E+000   0.0000000000000000E+000
  0.8612443431658497E-001   0.5965229612094151E+034   0.1704372973046997E+012   0.2812263830341285E+001   0.0000000000000000E+000                         1                        -5   0.7211949897624632E+000   0.0000000000000000E+000
