                                                                                                                                                                                                                                                                
                        1
               freq_units
CYC_PER_DAY              
                        1                         2                         3                         4                         5                         6                         7                         8                         9
  0.1015208158680273E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.3995259754394436E+000   0.0000000000000000E+000                         1                       -40   0.7585312390480325E-001   0.0000000000000000E+000
  0.1169152374731646E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4094626270778465E+000   0.0000000000000000E+000                         1                       -39   0.7773967475321206E-001   0.0000000000000000E+000
  0.1330026414417878E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4199383657798059E+000   0.0000000000000000E+000                         1                       -38   0.7972857548708814E-001   0.0000000000000000E+000
  0.1501463839916878E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4309898294143446E+000   0.0000000000000000E+000                         1                       -37   0.8182678209174771E-001   0.0000000000000000E+000
  0.1690526949107115E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4426602484690786E+000   0.0000000000000000E+000                         1                       -36   0.8404250221258849E-001   0.0000000000000000E+000
  0.1906475325302370E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4550027529650609E+000   0.0000000000000000E+000                         1                       -35   0.8638582299867649E-001   0.0000000000000000E+000
  0.2156926739446022E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4680831032027580E+000   0.0000000000000000E+000                         1                       -34   0.8886922955617740E-001   0.0000000000000000E+000
  0.2440370456799719E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4819739960703216E+000   0.0000000000000000E+000                         1                       -33   0.9150652395655452E-001   0.0000000000000000E+000
  0.2744714797452980E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.4967428271251684E+000   0.0000000000000000E+000                         1                       -32   0.9431050177226527E-001   0.0000000000000000E+000
  0.3064461964828044E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.5124474239105944E+000   0.0000000000000000E+000                         1                       -31   0.9729214201362789E-001   0.0000000000000000E+000
  0.3419321927396046E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.5291542692732474E+000   0.0000000000000000E+000                         1                       -30   0.1004640669678385E+000   0.0000000000000000E+000
  0.3847634315218307E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.5469713951341718E+000   0.0000000000000000E+000                         1                       -29   0.1038467873380714E+000   0.0000000000000000E+000
  0.4360930688976601E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.5660450534378663E+000   0.0000000000000000E+000                         1                       -28   0.1074680701971813E+000   0.0000000000000000E+000
  0.4929873601443375E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.5865097200336454E+000   0.0000000000000000E+000                         1                       -27   0.1113534468344643E+000   0.0000000000000000E+000
  0.5541081689373867E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.6084604369782133E+000   0.0000000000000000E+000                         1                       -26   0.1155209617259909E+000   0.0000000000000000E+000
  0.6279256674775124E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.6320073338424168E+000   0.0000000000000000E+000                         1                       -25   0.1199915238301181E+000   0.0000000000000000E+000
  0.7309497389800424E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.6573645165017248E+000   0.0000000000000000E+000                         1                       -24   0.1248057828179540E+000   0.0000000000000000E+000
  0.8770890688398298E-005   0.5965229612094151E+034   0.1394823255145231E+012   0.6848502561269303E+000   0.0000000000000000E+000                         1                       -23   0.1300241649547166E+000   0.0000000000000000E+000
  0.1072635913657876E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.7147909133629159E+000   0.0000000000000000E+000                         1                       -22   0.1357086323554018E+000   0.0000000000000000E+000
  0.1326585303634362E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.7474843953274349E+000   0.0000000000000000E+000                         1                       -21   0.1419157450108592E+000   0.0000000000000000E+000
  0.1664115344015001E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.7833026321903196E+000   0.0000000000000000E+000                         1                       -20   0.1487161167659712E+000   0.0000000000000000E+000
  0.2115070359322339E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.8227723502765537E+000   0.0000000000000000E+000                         1                       -19   0.1562097507235374E+000   0.0000000000000000E+000
  0.2690023714520003E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.8664752007476968E+000   0.0000000000000000E+000                         1                       -18   0.1645070778951550E+000   0.0000000000000000E+000
  0.3395199272220665E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.9149417395075857E+000   0.0000000000000000E+000                         1                       -17   0.1737088284590505E+000   0.0000000000000000E+000
  0.4310496824723635E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.9687567485630597E+000   0.0000000000000000E+000                         1                       -16   0.1839260278422272E+000   0.0000000000000000E+000
  0.5666151400824756E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.1028777114758133E+001   0.0000000000000000E+000                         1                       -15   0.1953213626982375E+000   0.0000000000000000E+000
  0.7946501345369284E-004   0.5965229612094151E+034   0.1394823255145231E+012   0.1096308289024705E+001   0.0000000000000000E+000                         1                       -14   0.2081426830728262E+000   0.0000000000000000E+000
  0.1209655959005675E-003   0.5965229612094151E+034   0.1394823255145231E+012   0.1173395634470431E+001   0.0000000000000000E+000                         1                       -13   0.2227783171117781E+000   0.0000000000000000E+000
  0.1961640548786760E-003   0.5965229612094151E+034   0.1394823255145231E+012   0.1262901770160789E+001   0.0000000000000000E+000                         1                       -12   0.2397717553814505E+000   0.0000000000000000E+000
  0.3250778118257151E-003   0.5965229612094151E+034   0.1394823255145231E+012   0.1367986464096148E+001   0.0000000000000000E+000                         1                       -11   0.2597229044921178E+000   0.0000000000000000E+000
  0.5431607974076167E-003   0.5965229612094151E+034   0.1394823255145231E+012   0.1491845222587886E+001   0.0000000000000000E+000                         1                       -10   0.2832384562512621E+000   0.0000000000000000E+000
  0.9649791293354430E-003   0.5965229612094151E+034   0.1394823255145231E+012   0.1638996627918397E+001   0.0000000000000000E+000                         1                        -9   0.3111762987633143E+000   0.0000000000000000E+000
  0.1946653356836464E-002   0.5965229612094151E+034   0.1394823255145231E+012   0.1818527649635256E+001   0.0000000000000000E+000                         1                        -8   0.3452616641017413E+000   0.0000000000000000E+000
  0.4435818417373925E-002   0.5965229612094151E+034   0.1394823255145231E+012   0.2046905253602325E+001   0.0000000000000000E+000                         1                        -7   0.3886209342261486E+000   0.0000000000000000E+000
  0.1056112358460145E-001   0.5965229612094151E+034   0.1394823255145231E+012   0.2349273725105945E+001   0.0000000000000000E+000                         1                        -6   0.4460279478968940E+000   0.0000000000000000E+000
  0.2414536941589445E-001   0.5965229612094151E+034   0.1394823255145231E+012   0.2762235807951158E+001   0.0000000000000000E+000                         1                        -5   0.5244320216335000E+000   0.0000000000000000E+000
